layer,neuron_index,score,rank
27,8938,-0.1657994889921959,302384
28,12782,-0.16580607479199208,302385
18,6513,-0.16581263234038474,302386
16,3959,-0.16581301134946372,302387
0,10249,-0.16581495016338596,302388
2,1495,-0.1658173091561836,302389
26,4203,-0.165817462802781,302390
21,2328,-0.16581812874919513,302391
8,1912,-0.1658191027948148,302392
17,11946,-0.16582179351312354,302393
21,11701,-0.1658242551698512,302394
28,373,-0.16582988470332533,302395
19,4800,-0.165831598517919,302396
7,8742,-0.16583449578684514,302397
14,4014,-0.1658345651941087,302398
0,1489,-0.1658361523007198,302399
27,5596,-0.16583755466611746,302400
30,3562,-0.16584011292262457,302401
25,8690,-0.16584484630861598,302402
19,12205,-0.16584912978179253,302403
25,8964,-0.16585072305845158,302404
14,9795,-0.16585415062339467,302405
12,4984,-0.16585644409665312,302406
2,8354,-0.16585747147487706,302407
21,12628,-0.1658584760333251,302408
27,12357,-0.16585945568395563,302409
9,12405,-0.16586080460532138,302410
21,1862,-0.16586111920815894,302411
21,5388,-0.1658665788094664,302412
14,3317,-0.16586711770943185,302413
15,3993,-0.1658734250241353,302414
23,10129,-0.16587474262950733,302415
7,6865,-0.16587528834835377,302416
2,11026,-0.16587755439774238,302417
0,637,-0.16588608746708933,302418
4,11713,-0.16588626854176147,302419
6,13311,-0.16588730161515047,302420
23,12862,-0.16588901182922358,302421
16,10384,-0.16588975341004658,302422
8,10473,-0.16589130147238174,302423
9,775,-0.165896533041498,302424
5,6783,-0.16589682709418094,302425
21,12827,-0.16589740835134115,302426
23,12716,-0.16590069437604968,302427
31,1144,-0.1659014462387882,302428
27,3846,-0.1659039395926277,302429
0,11342,-0.16590624391849007,302430
18,9876,-0.16590901132322536,302431
21,7082,-0.16591259644460177,302432
14,10859,-0.16591289982104132,302433
17,12602,-0.16591369419014443,302434
0,5875,-0.16591484873204035,302435
23,7470,-0.1659154096434487,302436
26,13677,-0.1659156996683629,302437
3,10007,-0.16591740135500122,302438
2,10090,-0.16591928592613758,302439
12,13818,-0.16592383362553817,302440
15,2528,-0.1659318274849291,302441
0,7901,-0.165938617888922,302442
22,10781,-0.16593922062087937,302443
1,11075,-0.1659404588808718,302444
2,6934,-0.16594907865736166,302445
5,13399,-0.16595386446084368,302446
3,1570,-0.16595723123184955,302447
4,10097,-0.16595801699844856,302448
19,5380,-0.16595988041015974,302449
15,9640,-0.16596017483028522,302450
1,13387,-0.1659632046293811,302451
20,1414,-0.16596874617152618,302452
18,14323,-0.16596999376760418,302453
11,13074,-0.16597280209389945,302454
27,19,-0.165973909615494,302455
6,2906,-0.1659743438987721,302456
12,8549,-0.165977769796182,302457
21,7055,-0.16598116681027777,302458
4,7699,-0.1659836276719655,302459
18,3084,-0.16598584526311563,302460
23,11200,-0.16598751204551837,302461
15,3754,-0.1659881739941931,302462
29,1300,-0.16599153784918724,302463
15,7236,-0.16599799135756826,302464
24,13135,-0.16600148378542917,302465
27,10159,-0.16600446529927,302466
18,3848,-0.16600575289030015,302467
19,10640,-0.16600612338614132,302468
30,12683,-0.16601164307908578,302469
14,12881,-0.1660141627471701,302470
11,12575,-0.16601567697802957,302471
0,5895,-0.166017809124907,302472
26,14042,-0.16601850109168456,302473
19,7941,-0.1660185993279509,302474
9,1520,-0.16602270002499078,302475
5,417,-0.16602390607886955,302476
22,3680,-0.16602519163409085,302477
6,3751,-0.16602892218058404,302478
9,2420,-0.1660348772300291,302479
10,7304,-0.16603849586960354,302480
15,11326,-0.16604103962743183,302481
31,1390,-0.1660411113817393,302482
9,5436,-0.1660430447970327,302483
20,14213,-0.1660466302375555,302484
16,423,-0.1660491422831754,302485
9,3200,-0.1660519020464821,302486
29,1565,-0.16605196736751707,302487
27,9493,-0.1660550649204992,302488
22,1389,-0.16605581790847834,302489
4,5269,-0.16605711951588334,302490
1,10901,-0.16606020766187804,302491
24,1538,-0.16606061532923924,302492
13,9117,-0.16606071190716007,302493
22,9200,-0.16606098947609838,302494
1,2248,-0.16606128885040788,302495
27,1856,-0.16606998795616618,302496
8,5325,-0.1660710156867626,302497
25,8234,-0.1660720167085394,302498
19,8466,-0.16607942192607134,302499
26,10582,-0.16608053758210492,302500
20,9281,-0.16608201938820508,302501
9,2156,-0.16608427616099014,302502
25,5390,-0.16608465383608442,302503
29,1511,-0.16608567829621668,302504
21,8637,-0.16608813406914016,302505
3,6780,-0.16608852142802255,302506
22,12367,-0.16609089083101627,302507
4,12403,-0.16609173989826806,302508
6,4030,-0.16609220621750012,302509
22,12261,-0.16609400263326635,302510
2,10868,-0.16609757867875213,302511
20,9841,-0.16611323607178344,302512
28,6298,-0.16612142973266833,302513
8,4348,-0.1661222424251497,302514
24,1917,-0.16612577477006732,302515
1,9535,-0.16613084053563312,302516
6,12913,-0.166131787585398,302517
20,10023,-0.1661321733126477,302518
17,12483,-0.166133013397274,302519
21,3969,-0.1661334785308998,302520
4,246,-0.16613897331201818,302521
27,4896,-0.16614910508424516,302522
7,9654,-0.16614999425674412,302523
18,8305,-0.16615187803764328,302524
18,10663,-0.16615258479233244,302525
9,11971,-0.1661533412437728,302526
0,5428,-0.16615478769640066,302527
7,678,-0.1661629169324526,302528
29,2424,-0.16616487680117445,302529
21,3130,-0.16616495776629775,302530
27,1234,-0.16616652055691214,302531
10,12119,-0.16616749724991706,302532
10,14310,-0.16617065954348628,302533
21,313,-0.16617106207176086,302534
18,6222,-0.16617616753857023,302535
21,4169,-0.1661806581540515,302536
27,7967,-0.16618428192565593,302537
0,796,-0.16618467382771482,302538
0,11326,-0.1661897108135765,302539
8,4635,-0.1661926892795509,302540
11,14235,-0.16619628155194618,302541
23,6431,-0.1661985220492138,302542
27,4992,-0.16620249624069178,302543
14,7344,-0.1662030841720421,302544
27,12703,-0.1662031185896693,302545
27,6004,-0.16620318339811377,302546
8,1821,-0.16620551898291205,302547
20,2377,-0.16620575656817638,302548
29,14161,-0.16620582195333244,302549
2,3988,-0.166208040038815,302550
26,7003,-0.166209536451328,302551
14,14183,-0.16621388119943906,302552
27,858,-0.16621708035245883,302553
23,7834,-0.1662195493611611,302554
12,5400,-0.16622151302066146,302555
8,3075,-0.1662218816707307,302556
23,13966,-0.16622311740465284,302557
13,3311,-0.16622417998325068,302558
26,1657,-0.1662299154748648,302559
10,602,-0.16623203642270865,302560
21,11784,-0.16623391823778294,302561
15,10279,-0.16623398468111628,302562
20,9999,-0.16623457354267418,302563
2,4312,-0.16623663113178447,302564
24,1484,-0.16623717869322027,302565
31,1779,-0.16623928160225548,302566
4,6536,-0.1662396219072503,302567
0,7784,-0.16624877897941015,302568
2,3507,-0.1662542495133838,302569
17,4370,-0.16625453833918752,302570
1,8888,-0.1662547382757509,302571
9,2471,-0.16625509061656657,302572
13,13318,-0.16625540201248132,302573
16,14270,-0.16625620910115868,302574
26,11438,-0.16626482698328401,302575
3,9902,-0.1662674608816108,302576
31,2461,-0.1662677482264102,302577
4,11354,-0.16626921600952668,302578
15,5981,-0.16627120997834488,302579
6,12744,-0.16627220075981067,302580
31,3287,-0.1662749340002915,302581
11,473,-0.16628499332581376,302582
24,10251,-0.16629180913732403,302583
29,1731,-0.1662945126007465,302584
12,14120,-0.16629778186346433,302585
3,565,-0.16629925908239646,302586
24,14210,-0.16629970826472104,302587
31,6163,-0.16630306145233076,302588
13,12593,-0.16630413092897875,302589
2,1414,-0.16630421669032458,302590
2,1844,-0.16630499919932748,302591
24,6388,-0.166312883045448,302592
2,7150,-0.16631459143457147,302593
25,12973,-0.16631465005801302,302594
27,10239,-0.16631576450565028,302595
27,7537,-0.1663158286344587,302596
4,9890,-0.16631611210195918,302597
8,5049,-0.16631641479225057,302598
19,5299,-0.16631666909523563,302599
26,5385,-0.16631839850007796,302600
0,9829,-0.1663199109307136,302601
23,6021,-0.1663221550459821,302602
30,7022,-0.1663245736897087,302603
6,12783,-0.16632482411040858,302604
8,11504,-0.16632588998073425,302605
30,13002,-0.1663261543188513,302606
28,13434,-0.16632976527000565,302607
1,8500,-0.16633611952665192,302608
30,5209,-0.16634019021713442,302609
14,13133,-0.16634139002726533,302610
1,6364,-0.16634385798098603,302611
15,13937,-0.1663528369817037,302612
2,7424,-0.16635843509342116,302613
19,10476,-0.16635905837244477,302614
13,9050,-0.16635951101346774,302615
6,6277,-0.16635959335147782,302616
2,12175,-0.1663641035405886,302617
30,1917,-0.16637036015582446,302618
1,5019,-0.16637069393877688,302619
15,2106,-0.16637082749750823,302620
22,12796,-0.16637115873420355,302621
16,3020,-0.16637374528568805,302622
4,13837,-0.16637490378913677,302623
31,11187,-0.16638141820829194,302624
1,4369,-0.16638868197839018,302625
7,11977,-0.1663897886147021,302626
28,3068,-0.1663905295880167,302627
13,5673,-0.16639054904061804,302628
30,4089,-0.16639089849541228,302629
13,13579,-0.16639608923184723,302630
19,12399,-0.16640374806929437,302631
13,5297,-0.16640403115031996,302632
13,4160,-0.16640509243787246,302633
29,12386,-0.16640536739798048,302634
8,2541,-0.1664058289860538,302635
28,6283,-0.16640628562158427,302636
20,7696,-0.16641068946637685,302637
1,12247,-0.16641903416722595,302638
19,7614,-0.16641923139623074,302639
22,7978,-0.16642560121416697,302640
0,2562,-0.1664266247558206,302641
2,6706,-0.16643376571478646,302642
2,12504,-0.1664349063948496,302643
21,11205,-0.16643906028706712,302644
2,10152,-0.1664407835392109,302645
27,12547,-0.16644139146202297,302646
29,7537,-0.16644353974872708,302647
3,11400,-0.16644410750856156,302648
1,3759,-0.16644920742314495,302649
13,9309,-0.1664526220081818,302650
0,9729,-0.16646209364863412,302651
4,7992,-0.1664635399297406,302652
18,3869,-0.16646425247173963,302653
2,12061,-0.166467389427889,302654
16,10617,-0.16646789391794792,302655
30,12936,-0.16647070943520548,302656
27,9237,-0.1664733085307215,302657
24,3541,-0.16647521318625538,302658
26,703,-0.16647607015670163,302659
30,5152,-0.1664851090289669,302660
27,5082,-0.16648815191403823,302661
27,10456,-0.16649050420579115,302662
0,12330,-0.16649459379191087,302663
9,5590,-0.16649777449182993,302664
6,7033,-0.16650147375345278,302665
15,12671,-0.16650520375233296,302666
11,900,-0.16650638375234075,302667
7,4552,-0.16650922925728423,302668
3,2640,-0.16651008127339878,302669
31,897,-0.16651175530402507,302670
2,13742,-0.16651189537615357,302671
10,2788,-0.16651290033636768,302672
18,3079,-0.16651319674130988,302673
12,11243,-0.16652150254491382,302674
5,13053,-0.16652539329373545,302675
14,11150,-0.16652562749125638,302676
16,7336,-0.16652577057415927,302677
8,953,-0.1665269244368538,302678
0,974,-0.16652880249402233,302679
29,6445,-0.16652955984282025,302680
2,5519,-0.1665303754509378,302681
28,6933,-0.16653081399594152,302682
25,1702,-0.16653132961475045,302683
5,4308,-0.1665328967704937,302684
18,5943,-0.16653383125419283,302685
19,494,-0.16653495617990186,302686
18,13185,-0.16653738240663638,302687
29,213,-0.16653947725888626,302688
21,12148,-0.16654255281717256,302689
15,322,-0.16654284406374142,302690
29,2344,-0.1665444650488622,302691
21,7732,-0.1665448062842019,302692
24,8268,-0.16654727797404004,302693
29,11952,-0.16655427312918467,302694
23,13947,-0.16655673462676635,302695
0,9379,-0.1665567466682193,302696
23,3419,-0.16656036160507645,302697
1,4132,-0.16656070973610645,302698
5,2759,-0.16656138898331643,302699
21,4364,-0.16656368460353696,302700
26,6153,-0.1665685945422323,302701
28,641,-0.16657603526025172,302702
13,11940,-0.16657842826385266,302703
25,5559,-0.16657948805606515,302704
25,10733,-0.16657989579687218,302705
30,961,-0.16658234599333713,302706
27,12607,-0.16658390813364024,302707
9,8094,-0.16658793223480853,302708
3,639,-0.16658811549490993,302709
20,3362,-0.16658822816517002,302710
6,11774,-0.16659012927492656,302711
9,3099,-0.1665919369085872,302712
19,174,-0.16659518019359187,302713
1,3751,-0.1665952703862655,302714
20,620,-0.1666000215850444,302715
3,9516,-0.16660566208356112,302716
31,7511,-0.16660631460204692,302717
24,11396,-0.16660642703411868,302718
14,6293,-0.1666085793933399,302719
0,161,-0.1666090450996294,302720
23,12165,-0.16661210236229995,302721
23,949,-0.16661272484153575,302722
25,5924,-0.1666140341599914,302723
3,5726,-0.16661531638884464,302724
21,12116,-0.16662601385569228,302725
6,3482,-0.1666350454549491,302726
24,832,-0.1666366544535768,302727
28,11094,-0.16664191326598568,302728
20,1568,-0.1666421693098708,302729
7,9424,-0.16664256088834797,302730
29,8221,-0.16665250486167582,302731
21,7574,-0.1666528825147314,302732
8,9940,-0.1666555992038331,302733
30,12695,-0.16665747938332573,302734
22,13630,-0.16665758279174855,302735
0,5863,-0.16665913376493105,302736
2,7204,-0.16666138373339054,302737
20,5936,-0.16666343805814002,302738
20,14231,-0.16666567100367163,302739
20,3054,-0.16666753561435885,302740
23,11837,-0.1666681505785036,302741
3,12190,-0.1666682167078109,302742
0,2720,-0.16667152872609578,302743
18,6714,-0.16668065153597814,302744
16,6689,-0.1666815532762125,302745
7,5044,-0.16668360012835162,302746
10,13290,-0.16668871040595357,302747
18,10719,-0.1666906807237877,302748
11,7237,-0.16669294885173316,302749
7,8928,-0.16669723337008646,302750
26,5249,-0.16670129014388294,302751
5,10710,-0.1667015948713623,302752
29,13349,-0.16670272481659845,302753
2,12645,-0.1667028240402177,302754
29,6180,-0.1667039778174371,302755
9,2774,-0.16670545290405886,302756
25,6048,-0.16670753184531031,302757
20,1878,-0.1667097661958499,302758
19,10166,-0.16671887658590273,302759
7,4988,-0.1667263219357294,302760
30,10799,-0.1667265337328298,302761
24,3281,-0.1667271057717119,302762
5,7982,-0.16672724065646774,302763
30,1144,-0.16673748959530374,302764
27,2245,-0.16674318859208923,302765
14,2334,-0.1667478567317592,302766
1,585,-0.1667502400188103,302767
6,9574,-0.16676074179316194,302768
20,104,-0.16677184591465935,302769
26,3036,-0.1667727643836089,302770
26,3548,-0.1667730719427738,302771
16,4407,-0.1667739772449255,302772
0,577,-0.16677564884647744,302773
9,13599,-0.16677658426315828,302774
25,9993,-0.16677886143134557,302775
27,11122,-0.16677917982465967,302776
22,10537,-0.166784950677931,302777
16,12799,-0.16678498907190387,302778
8,598,-0.1667857071163632,302779
16,8891,-0.16678588179938814,302780
3,1902,-0.1667897414470967,302781
6,8295,-0.16678988354940233,302782
23,10912,-0.16679366116855815,302783
15,14171,-0.16680282000632676,302784
8,10829,-0.1668034499585064,302785
27,1279,-0.16680539685354617,302786
24,7123,-0.16680686642260592,302787
6,5249,-0.16680915534287405,302788
25,13044,-0.16681468280043052,302789
23,4382,-0.1668159238667211,302790
29,11152,-0.1668204271082157,302791
19,10280,-0.16682386249411865,302792
23,11773,-0.16682408122009654,302793
8,7298,-0.1668242890737492,302794
7,10516,-0.16682649315410178,302795
8,5902,-0.1668274141972858,302796
31,1986,-0.16683219432549884,302797
3,3793,-0.16683728784261148,302798
16,12599,-0.16683984461848672,302799
17,3077,-0.16684061523761107,302800
17,4266,-0.1668532170892276,302801
7,7858,-0.16685460787007395,302802
18,13047,-0.1668589340568444,302803
13,2197,-0.16686272317644052,302804
25,51,-0.1668635444952325,302805
23,5507,-0.16686514023978852,302806
9,9750,-0.16686715199583377,302807
7,2745,-0.16686788417953005,302808
26,53,-0.16686853475744878,302809
2,11680,-0.16686907240306278,302810
18,11359,-0.16687203848432358,302811
13,3660,-0.16687214712062454,302812
22,5028,-0.16687577810203377,302813
19,12657,-0.16688408213256736,302814
22,9507,-0.16688734851531656,302815
11,13483,-0.16688934562515295,302816
2,9370,-0.166890242812706,302817
24,14093,-0.166892889436709,302818
8,12801,-0.1668934612585933,302819
22,927,-0.16689538740858859,302820
22,7079,-0.16689896871648266,302821
18,12423,-0.16690119217227803,302822
7,2184,-0.16690248677381445,302823
14,6326,-0.16691881708632306,302824
14,9867,-0.16692067392253385,302825
1,1289,-0.16692120391279072,302826
22,1111,-0.1669214910571779,302827
19,6097,-0.16692155451754906,302828
12,11934,-0.16692480225978193,302829
1,9743,-0.16692687983975182,302830
27,12091,-0.1669293805415093,302831
21,11288,-0.16692948922933934,302832
15,10447,-0.1669304542466754,302833
28,2625,-0.1669314464900845,302834
2,7979,-0.16693697208370328,302835
22,4312,-0.16694457420333833,302836
16,4079,-0.16694517524383717,302837
7,7397,-0.16694544116527407,302838
9,10781,-0.166947333988066,302839
16,10629,-0.1669484403814644,302840
4,3167,-0.16696604247415386,302841
4,4699,-0.16696977244458636,302842
23,2232,-0.16697658554221476,302843
26,9768,-0.166978347272234,302844
26,11009,-0.16697910042311173,302845
7,11773,-0.1669799445763397,302846
1,2931,-0.16698617588863726,302847
26,5128,-0.16698713905305676,302848
4,11911,-0.1669955381497702,302849
19,14296,-0.16699817077216278,302850
24,123,-0.16699866216773795,302851
1,2664,-0.16700042050414982,302852
13,10365,-0.16700287125030014,302853
4,5369,-0.16700393594756566,302854
19,10127,-0.16700462580304004,302855
30,5937,-0.16700600833058,302856
6,780,-0.16701128264590137,302857
26,4295,-0.16701449011881747,302858
3,12465,-0.16701818817338887,302859
5,5103,-0.16702219591689046,302860
2,13501,-0.16702428365873886,302861
2,8958,-0.1670294951136081,302862
10,11164,-0.1670304412057071,302863
27,8133,-0.16703408005535086,302864
9,2271,-0.16703660064346712,302865
4,7907,-0.1670402498030453,302866
24,8776,-0.1670404700738507,302867
13,5802,-0.1670469330649647,302868
